,A,B,G,cryst
1066,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1067,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1068,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1069,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1070,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1071,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1072,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1073,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1074,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1075,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,1
1076,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,1
1077,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,1
1078,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=C=O,1
1079,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=C=O,1
1080,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=C=O,1
1081,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,1
1082,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=C=O,1
1083,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=C=O,1
1084,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],[Xe],1
1085,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],[Xe],1
1086,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],[Xe],1
1087,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],[Xe],1
1088,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],[Xe],1
1089,C1CCC(CC1)NC1=C2N(C=Cc3ccccc23)C=[N+]1C1CCCCC1,Cc1ccc(cc1)S(=O)(=O)[O-],ClCCl,1
1090,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(Oc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccc2ccccc2c1,1
1091,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC1(C)CCCC(C)(C)N1[O],1
1092,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC1(C)CCCC(C)(C)N1[O],1
1093,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],COC1CC(C)(C)N([O])C(C)(C)C1,1
1094,CCC1=C2NC(=C1CC)c1[nH+]c(ccc1)C1=C(CC)C(=C(N1)C1=C(CC)C(=C(N1)c1[nH+]c(ccc1)C1=C(CC)C(=C2N1)CC)CC)CC,CS(=O)(=O)[O-],ClC(Cl)Cl,1
1095,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2ccc3cccc4ccc1c2c34,Cc1cc(C)cc(C)c1,1
1096,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Clc1ccc(Cl)c(Cl)c1,1
1097,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Clc1ccc(Cl)c(Cl)c1,1
1098,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Cc1cc(C)cc(C)c1,1
1099,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Cc1cc(C)cc(C)c1,1
1100,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Cc1cc(C)cc(C)c1,1
1101,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Cc1cc(C)cc(C)c1,1
1102,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Cc1cc(C)cc(C)c1,1
1103,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,Cc1cc(C)cc(C)c1,1
1104,CNC(N)=[NH2+],O=S(=O)([O-])c1ccc(Oc2ccc(cc2)S(=O)(=O)[O-])cc1,Cc1ccccc1,1
1105,C[NH+]=C(N)N,O=S(=O)([O-])c1ccc(Oc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccccc1,1
1106,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Cc1ccc(cc1C)N(=O)=O,1
1107,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Ic1cccc2ccccc12,1
1108,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],N#Cc1cccc2ccccc12,1
1109,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],c1cnccn1,1
1110,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Nc1ccccc1,1
1111,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],S1C=CC=C1,1
1112,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],N1C=CC=C1,1
1113,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Oc1ccccc1C=Nc1ccccc1,1
1114,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],Oc1ccccc1N=Cc1ccccc1,1
1115,CNC1=NN2=C(C)C(=N3N=C(S[Zn]423[S]1[Zn]123SC(=NN1=C(C)C(=N2N=C(NC)[S]43)C)Nc1ccc(cc1)S(=O)(=O)[O-])Nc1ccc(cc1)S(=O)(=O)[O-])C,CS(C)=O,C[NH2+]C,1
1116,[NH3+]C(C)C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],c1ccccc1,1
1117,[NH3+]CCC,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],c1ccccc1,1
1118,[NH3+]c1ccc(cc1)c1cccc2cc3c(cccc3c3ccc([NH3+])cc3)cc12,O=S(=O)([O-])c1ccccc1,CS(C)=O,1
1119,O=C1O[Co+]23([NH2]CC[NH2]2)([NH2]CC[NH2]3)OC1=O,O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CN(C)c1ccncc1,1
1120,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,1
1121,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],C1=CC=C2C=CC=C2C=C1,1
1122,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccccc1,CC(=C)C1CC=C(C)C(=O)C1,1
1123,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,1
1124,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,1
1125,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC(C)c1cccc(C(C)C)c1N,1
1126,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(cc1S(=O)(=O)[O-])c1ccc(O)c(c1)S(=O)(=O)[O-],CS(C)=O,1
1127,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COCCO,1
1128,CN1C=[NH+]C=C1,CS(C)=O[Fe]123(OS(=O)(=O)O[Fe]4567OS(=O)(=O)O[Fe]89(OS(=O)(=O)O[Fe](OS(=O)(=O)O1)(O=S(=O)([O-]8)[O-]4)([O-]S(=O5)(=O)[O-]2)(O36)O79)(O=S(C)C)O=S(C)C)O=S(C)C,CS(C)=O,1
1129,CCC1=C(CC)C2=CC3=[NH+]C(=CC4=C(CC)C(=C(N4)C=C4[NH+]=C(C=C1N2)C(=C4CC)CC)CC)C(=C3CC)CC,COS(=O)(=O)[O-],ClC(Cl)Cl,1
1130,NC(N)=[NH2+],Cc1cccc(c1)S(=O)(=O)[O-],Cc1ccc(C)cc1,1
1131,NC(N)=[NH2+],COc1ccc(cc1)S(=O)(=O)[O-],Cc1ccccc1C,1
1132,NC(N)=[NH2+],CCc1ccc(cc1)S(=O)(=O)[O-],Cc1ccccc1C,1
1133,NC(N)=[NH2+],CC(C)c1ccc(cc1)S(=O)(=O)[O-],Cc1ccc(C)c(C)c1,1
